order_id,customer_id,product_id,location_id,order_date,ship_date,shipping_id,sales,quantity,discount,profit
US-2017-161935,JL-15835,OFF-ST-10003455,114,2017-07-14,2017-07-18,2,62.04,5.0,0.2,4.65
US-2017-161935,JL-15835,FUR-FU-10002937,114,2017-07-14,2017-07-18,2,396.92,5.0,0.2,148.85
US-2017-161935,JL-15835,OFF-ST-10001837,114,2017-07-14,2017-07-18,2,239.46,7.0,0.2,17.96
US-2017-161935,JL-15835,OFF-AR-10004757,114,2017-07-14,2017-07-18,2,13.12,5.0,0.2,2.13
US-2017-167920,JL-15835,OFF-BI-10004236,419,2017-12-09,2017-12-12,1,29.36,2.0,0.0,13.51
US-2017-167920,JL-15835,OFF-AP-10000159,419,2017-12-09,2017-12-12,1,214.9,5.0,0.0,62.32
US-2017-167920,JL-15835,OFF-BI-10003274,419,2017-12-09,2017-12-12,1,15.92,4.0,0.0,7.48
US-2017-167920,JL-15835,TEC-AC-10001013,419,2017-12-09,2017-12-12,1,146.45,5.0,0.0,48.33
US-2017-167920,JL-15835,OFF-ST-10004963,419,2017-12-09,2017-12-12,1,15.14,1.0,0.0,0.61
US-2017-167920,JL-15835,OFF-LA-10004409,419,2017-12-09,2017-12-12,1,5.76,2.0,0.0,2.65
US-2017-167920,JL-15835,TEC-CO-10001046,419,2017-12-09,2017-12-12,1,1399.98,2.0,0.0,629.99
CA-2016-162383,MD-17350,OFF-BI-10002824,2696,2016-09-05,2016-09-11,2,8.95,2.0,0.7,-7.46
CA-2016-162383,MD-17350,OFF-BI-10001757,2696,2016-09-05,2016-09-11,2,8.86,6.0,0.7,-6.49
CA-2016-162383,MD-17350,FUR-CH-10004477,2696,2016-09-05,2016-09-11,2,85.25,2.0,0.3,-1.22
CA-2014-125731,CL-12565,OFF-EN-10003072,3030,2014-09-10,2014-09-16,2,21.73,7.0,0.2,7.6
CA-2014-125731,CL-12565,FUR-CH-10003973,3030,2014-09-10,2014-09-16,2,1487.04,5.0,0.2,148.7
US-2017-106145,RA-19885,OFF-EN-10001028,19,2017-09-26,2017-09-26,4,71.88,6.0,0.0,33.06
US-2017-106145,RA-19885,FUR-FU-10003829,19,2017-09-26,2017-09-26,4,9.24,3.0,0.0,2.96
US-2017-106145,RA-19885,OFF-PA-10002245,19,2017-09-26,2017-09-26,4,35.88,6.0,0.0,16.15
US-2017-106145,RA-19885,OFF-BI-10002215,19,2017-09-26,2017-09-26,4,17.04,3.0,0.2,5.54
US-2017-106145,RA-19885,OFF-BI-10003925,19,2017-09-26,2017-09-26,4,931.18,3.0,0.2,314.27
CA-2016-107146,LC-16885,FUR-FU-10002298,7532,2016-06-17,2016-06-19,3,266.35,3.0,0.2,-13.32
CA-2016-107146,LC-16885,FUR-CH-10004853,7532,2016-06-17,2016-06-19,3,483.14,4.0,0.2,54.35
US-2017-134642,SW-20245,FUR-CH-10002880,1262,2017-02-25,2017-03-01,2,196.78,2.0,0.2,-22.14
US-2017-134642,SW-20245,FUR-BO-10004709,1262,2017-02-25,2017-03-01,2,231.92,5.0,0.2,5.8
US-2017-160143,HG-14965,OFF-SU-10004231,63,2017-03-31,2017-04-07,2,29.7,3.0,0.0,8.02
CA-2017-103415,MV-17485,FUR-FU-10000820,38,2017-12-03,2017-12-08,2,13.59,2.0,0.6,-14.27
CA-2016-106460,GT-14710,OFF-PA-10001736,19,2016-02-19,2016-02-22,1,70.88,2.0,0.0,33.31
US-2017-112347,BS-11380,OFF-ST-10003306,202,2017-12-02,2017-12-06,2,114.29,1.0,0.2,12.86
US-2017-112347,BS-11380,OFF-BI-10003707,202,2017-12-02,2017-12-06,2,36.62,8.0,0.7,-24.42
US-2017-112347,BS-11380,FUR-BO-10003546,202,2017-12-02,2017-12-06,2,242.35,8.0,0.7,-363.53
US-2017-112347,BS-11380,TEC-PH-10000213,202,2017-12-02,2017-12-06,2,49.62,2.0,0.2,4.96
US-2017-112347,BS-11380,FUR-FU-10001488,202,2017-12-02,2017-12-06,2,508.7,6.0,0.2,0.0
US-2017-112347,BS-11380,TEC-PH-10004833,202,2017-12-02,2017-12-06,2,57.36,6.0,0.2,-14.34
US-2017-112347,BS-11380,FUR-CH-10002335,202,2017-12-02,2017-12-06,2,906.68,5.0,0.2,68.0
CA-2014-103492,CM-12715,TEC-PH-10001128,489,2014-10-10,2014-10-15,2,719.95,6.0,0.2,72.0
CA-2014-103492,CM-12715,TEC-PH-10004667,489,2014-10-10,2014-10-15,2,755.94,7.0,0.2,66.15
CA-2014-103492,CM-12715,OFF-BI-10004817,489,2014-10-10,2014-10-15,2,11.98,5.0,0.8,-19.17
CA-2014-103492,CM-12715,OFF-BI-10004140,489,2014-10-10,2014-10-15,2,0.9,1.0,0.8,-1.57
CA-2016-136595,EM-13825,FUR-FU-10004671,177,2016-09-05,2016-09-07,3,21.2,3.0,0.6,-11.66
CA-2014-140396,KH-16330,OFF-EN-10002592,54,2014-11-20,2014-11-25,2,34.74,3.0,0.0,17.37
CA-2014-140396,KH-16330,TEC-PH-10004447,54,2014-11-20,2014-11-25,2,833.94,6.0,0.0,216.82
CA-2014-140396,KH-16330,OFF-BI-10003669,54,2014-11-20,2014-11-25,2,12.96,3.0,0.2,4.54
CA-2014-140396,KH-16330,OFF-PA-10000223,54,2014-11-20,2014-11-25,2,25.92,4.0,0.0,12.44
CA-2014-114181,AF-10885,FUR-BO-10004467,162,2014-05-10,2014-05-14,1,349.97,7.0,0.5,-216.98
CA-2014-114181,AF-10885,OFF-AR-10000716,162,2014-05-10,2014-05-14,1,22.32,5.0,0.2,5.3
CA-2017-159506,JR-16210,OFF-PA-10003641,447,2017-11-27,2017-12-02,2,158.28,6.0,0.0,72.81
CA-2017-159506,JR-16210,OFF-BI-10004519,447,2017-11-27,2017-12-02,2,497.94,3.0,0.0,224.07
US-2014-137155,DL-12925,OFF-AP-10002518,1263,2014-11-01,2014-11-05,2,533.94,3.0,0.0,154.84
US-2014-137155,DL-12925,OFF-PA-10000806,1263,2014-11-01,2014-11-05,2,167.94,3.0,0.0,82.29
US-2014-137155,DL-12925,FUR-FU-10003142,1263,2014-11-01,2014-11-05,2,31.68,6.0,0.0,9.82
CA-2016-105746,BD-11605,FUR-CH-10000454,869,2016-12-30,2017-01-01,3,170.79,1.0,0.3,0.0
US-2016-104815,RB-19570,FUR-BO-10003894,67,2016-09-03,2016-09-07,2,198.74,4.0,0.3,0.0
CA-2017-157672,RB-19795,TEC-AC-10001714,202,2017-10-05,2017-10-07,3,63.82,2.0,0.2,13.56
US-2016-166660,TB-21250,FUR-CH-10001190,14,2016-01-30,2016-02-01,1,435.17,4.0,0.2,-59.84
US-2016-166660,TB-21250,FUR-BO-10000468,14,2016-01-30,2016-02-01,1,48.58,1.0,0.0,7.77
CA-2017-140802,KN-16390,TEC-AC-10001998,79,2017-04-21,2017-04-23,3,47.98,3.0,0.2,8.4
CA-2017-140802,KN-16390,OFF-PA-10001534,79,2017-04-21,2017-04-23,3,20.74,4.0,0.2,7.26
CA-2014-133830,RL-19615,OFF-AR-10003045,161,2014-12-05,2014-12-10,2,26.46,9.0,0.0,11.91
CA-2014-133830,RL-19615,OFF-PA-10001363,161,2014-12-05,2014-12-10,2,49.12,4.0,0.0,23.09
CA-2014-133830,RL-19615,OFF-FA-10002280,161,2014-12-05,2014-12-10,2,15.0,3.0,0.0,7.2
CA-2014-100916,FH-14275,OFF-ST-10003479,2467,2014-10-21,2014-10-26,2,194.7,5.0,0.0,9.74
CA-2014-100916,FH-14275,FUR-TA-10004607,2467,2014-10-21,2014-10-26,2,591.32,4.0,0.0,112.35
CA-2014-100916,FH-14275,OFF-AR-10001022,2467,2014-10-21,2014-10-26,2,2.84,1.0,0.0,0.88
CA-2015-129532,YS-21880,OFF-ST-10004186,3,2015-12-08,2015-12-12,2,221.96,2.0,0.0,4.44
CA-2015-129532,YS-21880,TEC-AC-10000865,3,2015-12-08,2015-12-12,2,236.0,4.0,0.0,40.12
CA-2014-134726,SW-20755,TEC-AC-10000023,158,2014-11-02,2014-11-07,1,41.94,2.0,0.0,15.1
CA-2014-134726,SW-20755,TEC-PH-10001750,158,2014-11-02,2014-11-07,1,52.79,1.0,0.2,4.62
CA-2016-138597,PN-18775,FUR-CH-10004997,808,2016-12-18,2016-12-21,3,563.94,3.0,0.0,112.79
CA-2015-123113,AT-10735,OFF-AP-10000275,268,2015-11-23,2015-11-27,1,2625.12,8.0,0.0,735.03
CA-2015-123113,AT-10735,OFF-AR-10004999,268,2015-11-23,2015-11-27,1,17.94,3.0,0.0,4.49
CA-2015-169656,EJ-13720,OFF-ST-10003816,317,2015-08-13,2015-08-16,3,422.86,3.0,0.2,15.86
CA-2015-142734,DM-13345,FUR-CH-10003968,54,2015-04-16,2015-04-21,2,127.76,2.0,0.1,2.84
CA-2014-163223,KH-16690,TEC-PH-10000730,70,2014-03-21,2014-03-25,2,3499.93,7.0,0.0,909.98
CA-2014-163223,KH-16690,OFF-LA-10004409,70,2014-03-21,2014-03-25,2,14.4,5.0,0.0,6.62
CA-2014-163223,KH-16690,OFF-PA-10000675,70,2014-03-21,2014-03-25,2,122.97,3.0,0.0,60.26
CA-2014-163223,KH-16690,OFF-AR-10001573,70,2014-03-21,2014-03-25,2,9.32,4.0,0.0,2.7
CA-2014-163223,KH-16690,OFF-BI-10001597,70,2014-03-21,2014-03-25,2,122.94,3.0,0.0,59.01
CA-2017-122945,MB-18085,FUR-FU-10001196,134,2017-11-16,2017-11-22,2,17.31,3.0,0.0,5.19
CA-2015-139738,DK-12895,OFF-AR-10004602,1046,2015-09-25,2015-09-29,2,128.74,7.0,0.2,12.87
CA-2016-158778,DB-13210,FUR-FU-10000260,162,2016-09-05,2016-09-09,2,58.25,9.0,0.2,11.65
CA-2016-158778,DB-13210,FUR-CH-10001146,162,2016-09-05,2016-09-09,2,71.25,2.0,0.3,-19.34
CA-2016-158778,DB-13210,OFF-AR-10000896,162,2016-09-05,2016-09-09,2,7.87,3.0,0.2,0.59
CA-2016-158778,DB-13210,FUR-CH-10000309,162,2016-09-05,2016-09-09,2,887.27,3.0,0.3,-63.38
CA-2017-119655,CV-12295,OFF-BI-10001989,523,2017-04-20,2017-04-24,2,146.86,7.0,0.0,70.49
CA-2017-119655,CV-12295,OFF-BI-10001036,523,2017-04-20,2017-04-24,2,36.56,4.0,0.0,18.28
CA-2015-164567,GK-14620,TEC-PH-10002103,63,2015-06-15,2015-06-19,2,225.58,3.0,0.2,22.56
CA-2014-131947,JA-15970,OFF-AR-10001473,1903,2014-09-17,2014-09-22,2,5.25,2.0,0.2,0.46
CA-2014-131947,JA-15970,OFF-AR-10000411,1903,2014-09-17,2014-09-22,2,38.26,3.0,0.2,4.78
CA-2014-131947,JA-15970,OFF-PA-10000246,1903,2014-09-17,2014-09-22,2,40.24,5.0,0.2,13.08
CA-2014-131947,JA-15970,TEC-MA-10004086,1903,2014-09-17,2014-09-22,2,29.93,5.0,0.7,-21.95
CA-2014-131947,JA-15970,OFF-PA-10003039,1903,2014-09-17,2014-09-22,2,148.7,6.0,0.2,46.47
CA-2014-131947,JA-15970,TEC-AC-10004633,1903,2014-09-17,2014-09-22,2,55.92,10.0,0.2,16.78
CA-2016-152520,TH-21115,OFF-PA-10000289,1286,2016-07-08,2016-07-12,2,12.96,2.0,0.0,6.22
CA-2016-101791,BS-11665,FUR-FU-10003247,85,2016-05-27,2016-05-31,2,25.18,3.0,0.6,-33.36
CA-2016-101791,BS-11665,FUR-FU-10002191,85,2016-05-27,2016-05-31,2,5.58,2.0,0.6,-1.68
CA-2016-101791,BS-11665,OFF-ST-10001496,85,2016-05-27,2016-05-31,2,1297.37,9.0,0.2,97.3
CA-2017-121195,NS-18505,OFF-ST-10000585,204,2017-12-24,2017-12-27,3,264.32,2.0,0.2,19.82
CA-2017-163209,MK-18160,OFF-PA-10001166,82,2017-05-03,2017-05-07,2,25.92,4.0,0.0,12.44
CA-2017-163209,MK-18160,OFF-AR-10003651,82,2017-05-03,2017-05-07,2,22.96,7.0,0.0,6.66
CA-2014-133354,SA-20830,OFF-PA-10001800,5057,2014-02-22,2014-02-24,3,19.44,3.0,0.0,9.33
US-2015-130491,BH-11710,OFF-PA-10000791,7371,2015-02-08,2015-02-11,3,9.54,2.0,0.0,4.29
US-2015-130491,BH-11710,OFF-FA-10000134,7371,2015-02-08,2015-02-11,3,5.81,1.0,0.0,1.8
US-2015-130491,BH-11710,OFF-AR-10001149,7371,2015-02-08,2015-02-11,3,5.76,2.0,0.0,1.73
CA-2015-113740,SC-20380,FUR-FU-10000010,111,2015-08-24,2015-08-28,1,14.91,3.0,0.0,4.62
CA-2014-148425,RF-19345,OFF-BI-10000201,2863,2014-11-30,2014-12-04,2,6.64,9.0,0.7,-4.43
CA-2016-144309,CM-12235,OFF-PA-10001776,1546,2016-12-10,2016-12-16,2,18.54,2.0,0.0,8.71
CA-2016-144309,CM-12235,OFF-BI-10003656,1546,2016-12-10,2016-12-16,2,679.96,5.0,0.2,220.99
CA-2017-151225,JM-15655,FUR-TA-10001539,6,2017-10-27,2017-10-29,3,189.58,1.0,0.2,9.48
CA-2017-151225,JM-15655,TEC-PH-10004100,6,2017-10-27,2017-10-29,3,71.96,5.0,0.2,7.2
US-2014-144078,RB-19435,TEC-PH-10001580,63,2014-11-25,2014-11-29,2,539.92,5.0,0.2,47.24
US-2014-144078,RB-19435,FUR-CH-10002335,63,2014-11-25,2014-11-29,2,725.34,4.0,0.2,54.4
US-2014-144078,RB-19435,OFF-AR-10004707,63,2014-11-25,2014-11-29,2,7.44,3.0,0.0,2.6
CA-2014-124464,SS-20515,OFF-AP-10000576,1529,2014-07-14,2014-07-20,2,39.48,1.0,0.0,11.05
CA-2015-136805,NM-18445,OFF-AP-10001394,523,2015-05-23,2015-05-27,1,850.5,5.0,0.1,245.7
CA-2015-136805,NM-18445,FUR-FU-10003724,523,2015-05-23,2015-05-27,1,75.33,9.0,0.0,19.59
US-2015-159499,EM-14095,OFF-AP-10002867,127,2015-11-21,2015-11-23,1,325.63,6.0,0.2,28.49
US-2015-159499,EM-14095,TEC-AC-10002718,127,2015-11-21,2015-11-23,1,23.34,2.0,0.2,-1.46
US-2015-159499,EM-14095,OFF-LA-10003121,127,2015-11-21,2015-11-23,1,16.52,5.0,0.2,5.37
CA-2014-162089,MP-17470,OFF-EN-10002230,1069,2014-03-30,2014-04-01,3,335.72,5.0,0.2,113.31
CA-2014-162089,MP-17470,TEC-PH-10001819,1069,2014-03-30,2014-04-01,3,251.94,7.0,0.2,88.18
CA-2014-162089,MP-17470,FUR-CH-10002304,1069,2014-03-30,2014-04-01,3,127.3,7.0,0.3,-9.09
US-2017-158526,KH-16360,FUR-CH-10002602,665,2017-12-29,2018-01-01,1,1207.84,8.0,0.0,314.04
US-2017-158526,KH-16360,OFF-BI-10002414,665,2017-12-29,2018-01-01,1,12.53,1.0,0.0,5.89
US-2017-158526,KH-16360,OFF-AR-10003696,665,2017-12-29,2018-01-01,1,34.58,1.0,0.0,10.03
US-2017-158526,KH-16360,FUR-CH-10004495,665,2017-12-29,2018-01-01,1,300.98,1.0,0.0,87.28
US-2017-158526,KH-16360,FUR-CH-10001270,665,2017-12-29,2018-01-01,1,258.75,3.0,0.0,77.63
CA-2017-104885,DB-13555,OFF-AR-10001615,1529,2017-03-02,2017-03-08,2,59.52,3.0,0.0,15.48
CA-2017-104885,DB-13555,OFF-EN-10003286,1529,2017-03-02,2017-03-08,2,57.96,7.0,0.0,27.24
CA-2017-104885,DB-13555,FUR-BO-10003660,1529,2017-03-02,2017-03-08,2,441.96,2.0,0.0,101.65
CA-2017-104885,DB-13555,OFF-PA-10002764,1529,2017-03-02,2017-03-08,2,68.04,6.0,0.0,33.34
US-2016-157490,LB-16795,TEC-MA-10001695,1296,2016-10-06,2016-10-07,3,703.71,6.0,0.7,-938.28
US-2016-157490,LB-16795,OFF-BI-10002824,1296,2016-10-06,2016-10-07,3,17.9,4.0,0.7,-14.92
US-2016-157490,LB-16795,OFF-BI-10002571,1296,2016-10-06,2016-10-07,3,11.98,4.0,0.7,-9.18
US-2016-157490,LB-16795,TEC-AC-10001553,1296,2016-10-06,2016-10-07,3,67.96,5.0,0.2,0.85
CA-2015-161452,CA-11965,FUR-CH-10003973,3,2015-04-05,2015-04-11,2,892.22,3.0,0.2,89.22
US-2014-115196,DL-12925,TEC-MA-10002073,1262,2014-09-09,2014-09-13,2,1299.99,2.0,0.5,-572.0
CA-2016-138968,FC-14335,OFF-BI-10003529,271,2016-03-15,2016-03-16,3,4.54,2.0,0.2,1.65
CA-2016-138968,FC-14335,FUR-CH-10000309,271,2016-03-15,2016-03-16,3,1352.03,4.0,0.2,84.5
CA-2015-101889,DB-13120,FUR-TA-10004154,2222,2015-12-27,2015-12-31,2,1548.99,9.0,0.4,-464.7
CA-2015-101889,DB-13120,OFF-EN-10003286,2222,2015-12-27,2015-12-31,2,19.87,3.0,0.2,6.71
CA-2017-110821,CK-12205,TEC-AC-10001552,666,2017-08-07,2017-08-08,3,119.45,3.0,0.2,-13.44
CA-2017-110821,CK-12205,OFF-ST-10002790,666,2017-08-07,2017-08-08,3,118.16,2.0,0.2,-25.11
CA-2015-121552,FW-14395,OFF-AR-10003217,2187,2015-03-22,2015-03-27,2,19.56,4.0,0.0,5.48
CA-2015-107685,JM-15865,FUR-FU-10002813,395,2015-11-30,2015-12-02,1,80.96,4.0,0.0,29.15
CA-2015-107685,JM-15865,OFF-PA-10003848,395,2015-11-30,2015-12-02,1,25.92,4.0,0.0,12.44
US-2014-120740,PS-18970,OFF-AP-10000240,26,2014-04-15,2014-04-15,4,106.96,2.0,0.0,31.02
US-2014-120740,PS-18970,FUR-FU-10004091,26,2014-04-15,2014-04-15,4,187.76,4.0,0.0,76.98
CA-2017-155740,TC-21475,OFF-BI-10001071,2044,2017-07-30,2017-08-02,3,76.78,4.0,0.7,-53.74
CA-2017-146493,CV-12805,OFF-BI-10003676,22,2017-06-01,2017-06-05,2,53.9,5.0,0.0,25.87
CA-2014-105417,VS-21820,FUR-FU-10004864,489,2014-01-07,2014-01-12,2,76.73,3.0,0.6,-53.71
CA-2014-105417,VS-21820,OFF-BI-10003708,489,2014-01-07,2014-01-12,2,10.43,7.0,0.8,-18.25
US-2017-141509,SC-20575,OFF-AR-10002067,3,2017-09-29,2017-10-01,3,99.2,5.0,0.0,25.79
CA-2017-139493,SG-20605,OFF-AR-10003158,793,2017-09-13,2017-09-19,2,15.92,5.0,0.2,2.79
CA-2014-151967,NB-18580,FUR-FU-10000193,764,2014-10-22,2014-10-26,2,129.92,4.0,0.0,10.39
US-2016-140158,DR-12940,OFF-BI-10000977,1286,2016-10-04,2016-10-08,2,30.4,1.0,0.0,13.98
US-2016-140158,DR-12940,TEC-CO-10001449,1286,2016-10-04,2016-10-08,2,5399.91,9.0,0.0,2591.96
US-2016-140158,DR-12940,OFF-ST-10000136,1286,2016-10-04,2016-10-08,2,119.1,3.0,0.0,34.54
CA-2015-130974,MA-17560,OFF-PA-10000743,1538,2015-11-27,2015-11-29,1,40.08,6.0,0.0,19.24
CA-2015-130974,MA-17560,OFF-PA-10001019,1538,2015-11-27,2015-11-29,1,59.94,3.0,0.0,28.17
CA-2015-130974,MA-17560,TEC-AC-10003095,1538,2015-11-27,2015-11-29,1,259.98,2.0,0.0,88.39
CA-2015-130974,MA-17560,FUR-BO-10002916,1538,2015-11-27,2015-11-29,1,170.98,1.0,0.0,32.49
CA-2015-130974,MA-17560,FUR-FU-10002506,1538,2015-11-27,2015-11-29,1,38.97,3.0,0.0,4.68
CA-2015-130974,MA-17560,OFF-PA-10003823,1538,2015-11-27,2015-11-29,1,154.9,5.0,0.0,69.71
CA-2015-130974,MA-17560,FUR-TA-10004619,1538,2015-11-27,2015-11-29,1,446.07,4.0,0.3,0.0
CA-2017-133487,TS-21655,OFF-AP-10001271,2090,2017-05-06,2017-05-09,1,152.94,3.0,0.0,41.29
CA-2014-142951,JG-15115,TEC-AC-10002331,107,2014-10-08,2014-10-08,4,23.47,3.0,0.2,4.99
CA-2014-133592,KM-16375,OFF-PA-10003228,1286,2014-12-31,2015-01-07,2,195.64,4.0,0.0,91.95
CA-2014-133592,KM-16375,OFF-PA-10002586,1286,2014-12-31,2015-01-07,2,14.94,3.0,0.0,7.02
CA-2014-133592,KM-16375,TEC-AC-10002049,1286,2014-12-31,2015-01-07,2,1687.8,4.0,0.0,742.63
CA-2014-133592,KM-16375,FUR-BO-10000362,1286,2014-12-31,2015-01-07,2,341.96,2.0,0.0,78.65
CA-2014-133592,KM-16375,FUR-CH-10004218,1286,2014-12-31,2015-01-07,2,605.88,6.0,0.0,151.47
CA-2015-120782,SD-20485,OFF-AP-10003779,2301,2015-04-28,2015-05-01,3,186.73,1.0,0.1,41.5
CA-2015-120782,SD-20485,OFF-BI-10003527,2301,2015-04-28,2015-05-01,3,3812.97,3.0,0.0,1906.49
CA-2015-116876,TT-21070,OFF-BI-10002897,492,2015-02-14,2015-02-21,2,26.42,9.0,0.2,9.58
CA-2015-116876,TT-21070,TEC-PH-10002584,492,2015-02-14,2015-02-21,2,625.99,1.0,0.0,187.8
CA-2016-169838,BB-11545,FUR-TA-10001095,72,2016-11-25,2016-11-29,2,1568.61,9.0,0.0,329.41
CA-2016-169838,BB-11545,OFF-BI-10004002,72,2016-11-25,2016-11-29,2,17.3,1.0,0.0,8.3
CA-2016-169838,BB-11545,TEC-AC-10004518,72,2016-11-25,2016-11-29,2,160.0,8.0,0.0,62.4
US-2017-128951,RS-19420,OFF-AP-10002191,1674,2017-07-15,2017-07-17,3,179.94,3.0,0.0,50.38
US-2017-128951,RS-19420,FUR-TA-10004575,1674,2017-07-15,2017-07-17,3,872.94,3.0,0.0,157.13
US-2017-128951,RS-19420,OFF-PA-10003177,1674,2017-07-15,2017-07-17,3,12.96,2.0,0.0,6.22
CA-2014-102330,AI-10855,OFF-LA-10003923,266,2014-12-29,2015-01-03,2,88.8,6.0,0.0,44.4
CA-2014-102330,AI-10855,TEC-PH-10001051,266,2014-12-29,2015-01-03,2,319.97,4.0,0.2,36.0
CA-2016-118899,MC-17275,FUR-CH-10004754,14,2016-03-22,2016-03-22,4,167.89,7.0,0.2,14.69
CA-2017-107958,AH-10120,OFF-PA-10000357,177,2017-07-02,2017-07-05,3,163.96,5.0,0.2,59.44
CA-2017-107958,AH-10120,OFF-BI-10001787,177,2017-07-02,2017-07-05,3,5.23,4.0,0.8,-8.11
CA-2017-151799,BF-11170,TEC-CO-10002313,423,2017-12-14,2017-12-18,2,1199.98,2.0,0.0,467.99
CA-2017-151799,BF-11170,OFF-ST-10002790,423,2017-12-14,2017-12-18,2,73.85,1.0,0.0,2.22
CA-2017-151799,BF-11170,OFF-SU-10001664,423,2017-12-14,2017-12-18,2,25.71,3.0,0.0,6.68
CA-2017-151799,BF-11170,OFF-FA-10001332,423,2017-12-14,2017-12-18,2,17.28,6.0,0.0,8.12
CA-2017-151799,BF-11170,FUR-TA-10003473,423,2017-12-14,2017-12-18,2,526.58,2.0,0.3,-52.66
CA-2016-114601,AA-10480,OFF-PA-10000605,523,2016-08-26,2016-09-02,2,11.56,2.0,0.0,5.66
CA-2016-114601,AA-10480,TEC-PH-10002170,523,2016-08-26,2016-09-02,2,209.97,3.0,0.0,58.79
CA-2016-114601,AA-10480,FUR-TA-10004147,523,2016-08-26,2016-09-02,2,447.84,4.0,0.0,98.52
CA-2016-114601,AA-10480,TEC-AC-10003911,523,2016-08-26,2016-09-02,2,479.97,3.0,0.0,163.19
CA-2016-114601,AA-10480,OFF-AR-10002578,523,2016-08-26,2016-09-02,2,8.64,3.0,0.0,2.51
CA-2017-100237,SV-20815,OFF-AR-10001761,25,2017-10-15,2017-10-19,2,11.68,2.0,0.0,4.2
CA-2014-139542,EH-14185,TEC-AC-10001553,199,2014-10-25,2014-10-29,2,40.78,3.0,0.2,0.51
CA-2014-139542,EH-14185,OFF-BI-10000309,199,2014-10-25,2014-10-29,2,13.7,3.0,0.7,-9.59
US-2015-142811,JL-15850,TEC-PH-10003095,536,2015-04-02,2015-04-07,2,87.8,5.0,0.2,32.93
CA-2017-139353,JM-15250,FUR-FU-10001876,1731,2017-10-28,2017-10-30,1,77.95,3.0,0.2,15.59
CA-2017-139353,JM-15250,OFF-ST-10001522,1731,2017-10-28,2017-10-30,1,147.18,2.0,0.2,-29.44
CA-2017-139353,JM-15250,OFF-PA-10000300,1731,2017-10-28,2017-10-30,1,47.95,3.0,0.2,16.18
CA-2014-150203,JB-15925,OFF-AP-10001469,6,2014-12-05,2014-12-07,3,250.26,6.0,0.0,72.58
US-2017-101518,PB-19105,TEC-AC-10001553,24,2017-11-03,2017-11-08,2,40.78,3.0,0.2,0.51
CA-2015-149636,SP-20620,OFF-PA-10004041,294,2015-01-06,2015-01-12,2,29.6,5.0,0.2,9.25
CA-2015-149636,SP-20620,OFF-BI-10002764,294,2015-01-06,2015-01-12,2,1.94,2.0,0.7,-1.36
US-2017-146213,MC-17605,TEC-AC-10001114,6,2017-09-09,2017-09-14,2,159.96,4.0,0.0,51.19
CA-2015-108588,BG-11695,OFF-AR-10001615,71,2015-01-05,2015-01-10,2,59.52,3.0,0.0,15.48
CA-2015-108588,BG-11695,OFF-EN-10000461,71,2015-01-05,2015-01-10,2,17.48,2.0,0.0,8.22
CA-2015-108588,BG-11695,OFF-BI-10004506,71,2015-01-05,2015-01-10,2,13.17,2.0,0.2,4.61
US-2017-138086,JO-15550,OFF-AP-10000027,19,2017-04-16,2017-04-20,2,40.74,3.0,0.0,12.22
CA-2015-139374,AR-10345,FUR-CH-10003981,345,2015-09-10,2015-09-14,2,179.89,1.0,0.3,-2.57
CA-2016-113978,TS-21505,OFF-AP-10003849,669,2016-09-25,2016-09-29,2,286.26,1.0,0.2,17.89
CA-2016-113978,TS-21505,OFF-ST-10004963,669,2016-09-25,2016-09-29,2,24.22,2.0,0.2,-4.84
CA-2016-113978,TS-21505,OFF-ST-10002574,669,2016-09-25,2016-09-29,2,331.54,3.0,0.2,-82.88
US-2015-150231,JK-15640,OFF-AR-10001761,71,2015-03-16,2015-03-20,1,17.52,3.0,0.0,6.31
CA-2016-106915,GA-14515,OFF-AR-10000716,1575,2016-11-26,2016-12-02,2,17.86,4.0,0.2,4.24
US-2016-109260,TN-21040,TEC-AC-10002637,2555,2016-09-26,2016-10-01,2,431.98,3.0,0.2,-75.6
CA-2017-104850,TW-21025,FUR-CH-10003774,14,2017-06-13,2017-06-19,2,291.14,4.0,0.2,-25.47
CA-2017-140508,PA-19060,OFF-EN-10000927,204,2017-09-18,2017-09-21,3,114.85,4.0,0.2,35.89
CA-2017-143294,JD-15790,OFF-PA-10000743,79,2017-06-02,2017-06-08,2,10.69,2.0,0.2,3.74
CA-2016-165673,MN-17935,OFF-PA-10000697,543,2016-05-15,2016-05-19,1,15.23,4.0,0.2,5.52
CA-2017-134418,GM-14500,OFF-AR-10004441,14,2017-09-15,2017-09-20,2,12.42,3.0,0.0,5.22
US-2016-106313,DG-13300,OFF-PA-10001870,157,2016-08-22,2016-08-26,2,19.44,3.0,0.0,9.33
CA-2014-105872,JG-15160,OFF-BI-10003684,54,2014-05-30,2014-06-06,2,70.37,4.0,0.2,26.39
CA-2017-108287,AG-10330,OFF-AR-10001315,107,2017-12-18,2017-12-20,3,12.67,9.0,0.2,1.43
CA-2017-141103,JF-15355,TEC-PH-10003589,1774,2017-07-30,2017-08-06,2,89.95,5.0,0.0,43.18
CA-2014-154781,SC-20680,OFF-PA-10001609,271,2014-11-21,2014-11-26,2,6.58,2.0,0.0,3.03
CA-2014-154781,SC-20680,TEC-AC-10000474,271,2014-11-21,2014-11-26,2,94.99,1.0,0.0,28.5
